,track_id,track_name,preview_url,artist,label,artist_id,danceability,energy,loudness,speechiness,acousticness,instrumentalness,valence,tempo,loudness_scaled,tempo_scaled
1078,5A5Ej8R3QY9xb98dmVowmL,It's Gonna Be A Lovely Day,https://p.scdn.co/mp3-preview/37744a1da975a926f052abe9c46a6fe9e67cd26f?cid=7dcb3f1dc3c6403ca4a0f2c0fe2fee5e,Whitney Houston,1,6XpaIBNiVzIetEPCWDvAFP,0.66,0.617,-12.425,0.0454,0.00138,0.265,0.486,98.613,0.5499813270260178,0.4763498826189027
1079,3cbHPZT4Dl9WJ6QsTvE9Dc,"What's So Funny 'Bout Peace, Love And Understanding",https://p.scdn.co/mp3-preview/d56e946417f8c5dfd08ef7554dfe15d88344bbb0?cid=7dcb3f1dc3c6403ca4a0f2c0fe2fee5e,Whitney Houston,1,6XpaIBNiVzIetEPCWDvAFP,0.52,0.931,-8.739,0.0415,0.069,3.59e-06,0.904,156.017,0.7029337316901118,0.7536397801157387
1080,7pFzrCFu9rDXwpACjPM18q,Theme From The Bodyguard,https://p.scdn.co/mp3-preview/3f5e343dd75d0517f6868ac057b6ac5b0d155c75?cid=7dcb3f1dc3c6403ca4a0f2c0fe2fee5e,Whitney Houston,3,6XpaIBNiVzIetEPCWDvAFP,0.117,0.0857,-19.536,0.0411,0.909,0.933,0.0373,70.259,0.2549068426075771,0.33938594711570974
1081,1QxMrnkL1MwMz1aOk54rFa,Trust In Me (feat. Sass Jordan),,Whitney Houston,1,6XpaIBNiVzIetEPCWDvAFP,0.655,0.862,-7.749,0.0339,0.00658,4.9e-06,0.905,110.025,0.7440142744512223,0.5314755238674899
1082,3SmPl0CGxvvkQCrTv7edEE,I'm Your Baby Tonight,https://p.scdn.co/mp3-preview/6d91ed4da08d54538278e483fc6b81d1fd5b4493?cid=7dcb3f1dc3c6403ca4a0f2c0fe2fee5e,Whitney Houston,1,6XpaIBNiVzIetEPCWDvAFP,0.665,0.899,-7.75,0.0877,0.303,2.21e-06,0.873,165.16,0.7439727789534838,0.7978050217855452
1083,7623p8KZ24WTeO0NeIb4tV,My Name Is Not Susan,https://p.scdn.co/mp3-preview/08368dd534e75fe218bba3ef9388e3cd70f0c193?cid=7dcb3f1dc3c6403ca4a0f2c0fe2fee5e,Whitney Houston,1,6XpaIBNiVzIetEPCWDvAFP,0.787,0.899,-7.896,0.0562,0.178,0.0,0.536,101.098,0.7379144362836634,0.4883536697292023
1084,07M76e7IXxYdnC1BBiJxEX,All The Man That I Need,https://p.scdn.co/mp3-preview/6b72321017ba1afd68e37b3cb1552068bb031c18?cid=7dcb3f1dc3c6403ca4a0f2c0fe2fee5e,Whitney Houston,0,6XpaIBNiVzIetEPCWDvAFP,0.496,0.571,-9.958,0.0335,0.43,0.0,0.25,150.944,0.6523507199468859,0.7291346646185356
1085,2tYPx6gPuRDKOmoBZOGfNJ,Lover for Life,https://p.scdn.co/mp3-preview/9c3820972bad1eeacd989969a56ea1f43ec3e30e?cid=7dcb3f1dc3c6403ca4a0f2c0fe2fee5e,Whitney Houston,0,6XpaIBNiVzIetEPCWDvAFP,0.717,0.534,-11.214,0.0282,0.656,1.23e-06,0.655,98.015,0.6002323747873357,0.473461244915901
1086,4bDVcRtHvVXiCdhwbq7Tpk,Anymore,https://p.scdn.co/mp3-preview/6641897fdb1ddaabc2aa93d909e8bad569eeb1b9?cid=7dcb3f1dc3c6403ca4a0f2c0fe2fee5e,Whitney Houston,1,6XpaIBNiVzIetEPCWDvAFP,0.796,0.861,-7.267,0.0671,0.202,0.0,0.879,114.178,0.7640151043611769,0.551536581360075
1087,6LuRPg5tHDwcyXvEvrtVxP,Miracle,https://p.scdn.co/mp3-preview/7b48b4f6a958d470659f99fc5b646d387ec160d6?cid=7dcb3f1dc3c6403ca4a0f2c0fe2fee5e,Whitney Houston,1,6XpaIBNiVzIetEPCWDvAFP,0.627,0.55,-9.52,0.0242,0.273,7.87e-06,0.5,111.003,0.6705257479563469,0.536199750746312
1088,1v432WiNGnjfsdDAjMJrxQ,I Belong To You,https://p.scdn.co/mp3-preview/9013893396d31ff018df770398664330a5aee1fd?cid=7dcb3f1dc3c6403ca4a0f2c0fe2fee5e,Whitney Houston,1,6XpaIBNiVzIetEPCWDvAFP,0.706,0.695,-9.459,0.0576,0.397,0.0,0.814,99.3,0.6730569733183951,0.4796684346288729
1089,2dUFDcYgiXgDO7ohd52kRr,Who Do You Love,https://p.scdn.co/mp3-preview/8d892a5532cfff83a0356d26a2b72b5a3908fb9c?cid=7dcb3f1dc3c6403ca4a0f2c0fe2fee5e,Whitney Houston,1,6XpaIBNiVzIetEPCWDvAFP,0.764,0.892,-7.953,0.0334,0.45,7.43e-06,0.949,117.187,0.7355491929125691,0.5660715493338744
1090,6fFVwBQbgOsLgL7Mj7vJoN,We Didn't Know (with Stevie Wonder),https://p.scdn.co/mp3-preview/8d0c76fbd85b9b119d6c167d16097d85128bfb92?cid=7dcb3f1dc3c6403ca4a0f2c0fe2fee5e,Whitney Houston,1,6XpaIBNiVzIetEPCWDvAFP,0.755,0.731,-7.649,0.027,0.414,9.53e-06,0.546,104.939,0.7481638242250718,0.5069076118984822
1091,6K72MqCTSQTb1I6spurCTB,After We Make Love,https://p.scdn.co/mp3-preview/11ac562b70abc68fdd03add51ffb88058e60b4bd?cid=7dcb3f1dc3c6403ca4a0f2c0fe2fee5e,Whitney Houston,0,6XpaIBNiVzIetEPCWDvAFP,0.44,0.455,-9.597,0.0297,0.646,7.43e-06,0.197,119.826,0.6673305946304828,0.5788192331101644
1092,2mZKMwamr50x6vrcjVa4bK,I'm Knockin',https://p.scdn.co/mp3-preview/43f0ed31ba94c41e64a18d5a1031862f2d749e54?cid=7dcb3f1dc3c6403ca4a0f2c0fe2fee5e,Whitney Houston,1,6XpaIBNiVzIetEPCWDvAFP,0.833,0.681,-10.233,0.098,0.159,0.000114,0.769,101.031,0.6409394580687997,0.4880300263745182
1093,2tUBqZG2AbRi7Q0BIrVrEj,I Wanna Dance with Somebody (Who Loves Me),https://p.scdn.co/mp3-preview/7414ae6c811dee16c467c256429c7427fbcc98d0?cid=7dcb3f1dc3c6403ca4a0f2c0fe2fee5e,Whitney Houston,1,6XpaIBNiVzIetEPCWDvAFP,0.709,0.824,-8.824,0.0453,0.207,0.000307,0.867,118.818,0.6994066143823396,0.5739500912964091
1094,03I2WC8v4crMRBcjwyzmOy,Just the Lonely Talking Again,https://p.scdn.co/mp3-preview/0f086c4c57dbaa16718e54e326fe1d78fd1fb234?cid=7dcb3f1dc3c6403ca4a0f2c0fe2fee5e,Whitney Houston,0,6XpaIBNiVzIetEPCWDvAFP,0.43,0.388,-11.947,0.0411,0.72,0.0,0.542,67.038,0.5698161749450187,0.3238269136017158
1095,4gDBc1RxPAvinJrZzZ9nYX,Love Will Save the Day,https://p.scdn.co/mp3-preview/eacf62068a854c3ade7188d29da573eebb5297bf?cid=7dcb3f1dc3c6403ca4a0f2c0fe2fee5e,Whitney Houston,1,6XpaIBNiVzIetEPCWDvAFP,0.758,0.843,-9.454,0.0482,0.197,4.11e-06,0.775,120.569,0.6732644508070875,0.5824082929986765
1096,19wadMw1A8XejDV4p5wMt1,Didn't We Almost Have It All,https://p.scdn.co/mp3-preview/69294d4323a2fcf71f26038e9122dbff2553e035?cid=7dcb3f1dc3c6403ca4a0f2c0fe2fee5e,Whitney Houston,0,6XpaIBNiVzIetEPCWDvAFP,0.54,0.49,-10.151,0.027,0.414,0.000896,0.336,130.992,0.6443420888833563,0.6327565718922992
1097,4l2Edgdj4vla02GCh7YyAv,So Emotional,https://p.scdn.co/mp3-preview/9dc0440463e208d4446b533eb19e4237bc8288aa?cid=7dcb3f1dc3c6403ca4a0f2c0fe2fee5e,Whitney Houston,1,6XpaIBNiVzIetEPCWDvAFP,0.698,0.791,-10.012,0.0495,0.271,4.74e-05,0.809,119.081,0.6501099630690071,0.57522051222599
1098,4vcCPWXgVk8B4xdgshk6cI,Where You Are,https://p.scdn.co/mp3-preview/d55d8044ccf91d8a05fcb7afc2d0f4d4db4708fa?cid=7dcb3f1dc3c6403ca4a0f2c0fe2fee5e,Whitney Houston,0,6XpaIBNiVzIetEPCWDvAFP,0.362,0.416,-10.797,0.0375,0.787,0.0,0.373,68.328,0.6175359973442882,0.3300582558038432
1099,3mSoszSicci7wGb0lDKftK,Love Is a Contact Sport,https://p.scdn.co/mp3-preview/b64d9e92a1bec49132473534871b0b629f2eb0d1?cid=7dcb3f1dc3c6403ca4a0f2c0fe2fee5e,Whitney Houston,1,6XpaIBNiVzIetEPCWDvAFP,0.641,0.74,-9.257,0.0382,0.0644,2e-06,0.905,174.687,0.6814390638615713,0.8438251746224967
1100,2csRQWI7A2FjLYBQBiAIoi,You're Still My Man,https://p.scdn.co/mp3-preview/e83de92160b4bab5f974ff4dcad2f7a5a4728427?cid=7dcb3f1dc3c6403ca4a0f2c0fe2fee5e,Whitney Houston,0,6XpaIBNiVzIetEPCWDvAFP,0.548,0.505,-9.496,0.0295,0.684,3.58e-06,0.308,131.743,0.6715216399020708,0.6363842757634601
1101,2MJQbnpAPKR83FFk19Bq3p,For the Love of You,https://p.scdn.co/mp3-preview/0b82f4a787a7d11e459d319f49dc9f6104b8ad71?cid=7dcb3f1dc3c6403ca4a0f2c0fe2fee5e,Whitney Houston,0,6XpaIBNiVzIetEPCWDvAFP,0.698,0.464,-12.645,0.0327,0.733,0.0,0.786,100.814,0.5408523175235489,0.486981808345168
1102,7tLtIZclwLWk54PFAyDv5T,Where Do Broken Hearts Go,https://p.scdn.co/mp3-preview/d1399fd8a3d05599d5e74f5b4e5dd76f58a75542?cid=7dcb3f1dc3c6403ca4a0f2c0fe2fee5e,Whitney Houston,0,6XpaIBNiVzIetEPCWDvAFP,0.462,0.385,-12.173,0.0291,0.635,0.0,0.244,61.876,0.5604381924561187,0.29889188379754417
1103,0s5foteQsQsBskBZMrExLO,"I Know Him So Well - from ""Chess""",https://p.scdn.co/mp3-preview/70dd90db2cbba9830913377dc69a864cb6d4ce66?cid=7dcb3f1dc3c6403ca4a0f2c0fe2fee5e,Whitney Houston,0,6XpaIBNiVzIetEPCWDvAFP,0.497,0.329,-13.647,0.0336,0.571,0.0,0.159,127.974,0.4992738287895765,0.61817812943802
1104,2kfB5H5vNYcG87SKabmKCa,How Will I Know - Dance Remix,https://p.scdn.co/mp3-preview/5eab6bff18a72ee869eb4fc8b0605af05baa44b7?cid=7dcb3f1dc3c6403ca4a0f2c0fe2fee5e,Whitney Houston,1,6XpaIBNiVzIetEPCWDvAFP,0.931,0.606,-9.809,0.0494,0.0901,0.00048,0.67,119.127,0.6585335491099218,0.5754427151262209
1105,1w4VpznsRNoLTlfTU6pxkM,You Give Good Love - Extended Dance Version,https://p.scdn.co/mp3-preview/7861bb195fc5eabfaaab98728cddc5c6a4a3ba63?cid=7dcb3f1dc3c6403ca4a0f2c0fe2fee5e,Whitney Houston,0,6XpaIBNiVzIetEPCWDvAFP,0.483,0.501,-8.541,0.0376,0.738,0.0,0.476,149.828,0.7111498402423339,0.7237438290390208
1106,6gwPlu6WlaSAXOVzHYVHPB,Thinking About You - Bruce Forest Dance Remix,https://p.scdn.co/mp3-preview/4d39f90aaf694cc4e3f53d95566303f40b6e27cf?cid=7dcb3f1dc3c6403ca4a0f2c0fe2fee5e,Whitney Houston,1,6XpaIBNiVzIetEPCWDvAFP,0.823,0.467,-11.46,0.0608,0.0199,0.00169,0.475,119.124,0.5900244823436658,0.5754282236327276
1107,6MJ9ZTPMZoRPC7n5FTth1O,Someone for Me - Alan The Judge Coulthard Remix,https://p.scdn.co/mp3-preview/4be96283431dd7742f40a9320ca56260bd152f36?cid=7dcb3f1dc3c6403ca4a0f2c0fe2fee5e,Whitney Houston,1,6XpaIBNiVzIetEPCWDvAFP,0.79,0.837,-8.882,0.0488,0.0372,0.00878,0.967,124.105,0.696999875513507,0.599488933329469
1108,5o6WbzoL27vopm855cGhQb,Thinking About You - Bruce Forest Dub Version,https://p.scdn.co/mp3-preview/73d5614bf360e0742e2e69a94e094ae2f883fe9c?cid=7dcb3f1dc3c6403ca4a0f2c0fe2fee5e,Whitney Houston,1,6XpaIBNiVzIetEPCWDvAFP,0.831,0.393,-14.924,0.0552,0.0197,0.00119,0.43,119.101,0.4462840781775179,0.5753171221826121
1109,6lBZvCMdUXdSH165j7IDjL,How Will I Know - Instrumental Version,https://p.scdn.co/mp3-preview/a0d31673bf522d524d8028d7102b19434a588a0c?cid=7dcb3f1dc3c6403ca4a0f2c0fe2fee5e,Whitney Houston,3,6XpaIBNiVzIetEPCWDvAFP,0.891,0.693,-10.953,0.0411,0.0769,0.918,0.697,119.244,0.611062699697083,0.5760078833724603
1110,0GY4MEgkUjXrqFSPwxyauZ,You Give Good Love - Extended Alternate Dance Version,https://p.scdn.co/mp3-preview/0d1f8d347a568ce0a23f4f97bad000f356e5ea2a?cid=7dcb3f1dc3c6403ca4a0f2c0fe2fee5e,Whitney Houston,0,6XpaIBNiVzIetEPCWDvAFP,0.551,0.519,-8.406,0.0399,0.778,0.0,0.477,75.063,0.7167517324370307,0.36259165869634524
1111,2BmrTfv7o5fMApOtEHWhXX,You Give Good Love,https://p.scdn.co/mp3-preview/7c11bd7b924de58c4c82e7a823b417024e03aed5?cid=7dcb3f1dc3c6403ca4a0f2c0fe2fee5e,Whitney Houston,0,6XpaIBNiVzIetEPCWDvAFP,0.491,0.514,-7.809,0.04,0.699,0.0,0.491,149.833,0.7415245445869125,0.7237679815281763
1112,5GNDlkBSY1USuaAI0AkGxJ,Thinking About You,https://p.scdn.co/mp3-preview/9d2778bf3fa41105d1ead026676abebe8445ad2c?cid=7dcb3f1dc3c6403ca4a0f2c0fe2fee5e,Whitney Houston,1,6XpaIBNiVzIetEPCWDvAFP,0.858,0.512,-10.643,0.0611,0.23,0.0,0.596,120.136,0.6239263039960166,0.5803166874378073
1113,7jdJrdkpvotCxBIcjbpg7d,Someone For Me,https://p.scdn.co/mp3-preview/5d4e003dc0fd6b2b959fc28598185ef6ff7323c0?cid=7dcb3f1dc3c6403ca4a0f2c0fe2fee5e,Whitney Houston,1,6XpaIBNiVzIetEPCWDvAFP,0.863,0.707,-9.696,0.037,0.0783,0.00307,0.924,124.266,0.6632225403543717,0.6002666434802771
1114,2KtQEHv44Y1US0iaJ41pRA,Saving All My Love for You,https://p.scdn.co/mp3-preview/4b004aba2c6e04d3f6f38e113d09c636dd6b1875?cid=7dcb3f1dc3c6403ca4a0f2c0fe2fee5e,Whitney Houston,0,6XpaIBNiVzIetEPCWDvAFP,0.404,0.379,-8.887,0.0315,0.594,2.77e-05,0.242,198.452,0.6967923980248145,0.958621955578742
1115,7Febrv2oexytTxRChA3jra,Nobody Loves Me Like You Do (with Jermaine Jackson),https://p.scdn.co/mp3-preview/ab484eee29ee3af0b9d738ff679a2048ec0816f3?cid=7dcb3f1dc3c6403ca4a0f2c0fe2fee5e,Whitney Houston,0,6XpaIBNiVzIetEPCWDvAFP,0.382,0.294,-12.107,0.0306,0.683,2.38e-06,0.117,124.446,0.5631768953068594,0.6011361330898762
1116,7mMWGhaIiDmbsGaAAcmwGm,How Will I Know,https://p.scdn.co/mp3-preview/7f9804ed47f4bdeaf4210ae6ca35bf4c08ac7fda?cid=7dcb3f1dc3c6403ca4a0f2c0fe2fee5e,Whitney Houston,1,6XpaIBNiVzIetEPCWDvAFP,0.844,0.709,-6.801,0.0443,0.204,4.85e-05,0.923,119.486,0.7833520063073158,0.5771768638475882
1117,5YHtQaUrOdKHeyDPHvVa6x,All at Once,https://p.scdn.co/mp3-preview/a47ca222f94108a97b731626e808ba4a38ca9b82?cid=7dcb3f1dc3c6403ca4a0f2c0fe2fee5e,Whitney Houston,0,6XpaIBNiVzIetEPCWDvAFP,0.587,0.46,-11.357,0.0276,0.512,0.0,0.3,132.75,0.5942985186107309,0.6412485870793845
1118,6Pu7Figfp6j7nFtOupPDDl,Take Good Care of My Heart (with Jermaine Jackson),https://p.scdn.co/mp3-preview/208e0f853b7d4d553eae16ab9391310d2a27d4f9?cid=7dcb3f1dc3c6403ca4a0f2c0fe2fee5e,Whitney Houston,1,6XpaIBNiVzIetEPCWDvAFP,0.713,0.782,-8.617,0.0378,0.248,0.0,0.834,112.226,0.7079961824142083,0.5421074495937551
1119,3yOzDXX8cTz25jid6uKTFD,Greatest Love of All,https://p.scdn.co/mp3-preview/78a30abc9581577055935281ac54105068d683e6?cid=7dcb3f1dc3c6403ca4a0f2c0fe2fee5e,Whitney Houston,0,6XpaIBNiVzIetEPCWDvAFP,0.534,0.399,-10.45,0.0324,0.682,0.0,0.29,130.961,0.6319349350595462,0.632606826459535
1120,3Ff5RUXCoENkZg7QTdMIOJ,Hold Me (with Teddy Pendergrass),https://p.scdn.co/mp3-preview/ca77c1d009544ede5fdd2b02d4050145e14c186d?cid=7dcb3f1dc3c6403ca4a0f2c0fe2fee5e,Whitney Houston,0,6XpaIBNiVzIetEPCWDvAFP,0.545,0.377,-12.866,0.0274,0.399,0.0,0.199,116.249,0.5316818125233413,0.5615405423682964
1121,5MirlDZUCR22JyZM14VRDw,Thinking About You - Bruce Forest Dance Remix,https://p.scdn.co/mp3-preview/6b1929006be2f072433f3ada947e94f66e878ca2?cid=7dcb3f1dc3c6403ca4a0f2c0fe2fee5e,Whitney Houston,1,6XpaIBNiVzIetEPCWDvAFP,0.821,0.46,-11.744,0.0605,0.0202,0.00408,0.551,119.151,0.5782397609859332,0.5755586470741675
1122,7f0AZTDhM4uZijI2OtiFLw,Someone For Me - Alan The Judge Coulthard Remix,https://p.scdn.co/mp3-preview/46751079afc346fad9e6688df10c40a0b45748eb?cid=7dcb3f1dc3c6403ca4a0f2c0fe2fee5e,Whitney Houston,1,6XpaIBNiVzIetEPCWDvAFP,0.798,0.848,-8.274,0.05,0.0362,0.00584,0.967,123.825,0.7222291381385122,0.5981363939367591
1123,3WknyQZuIAbD3RajSUMXbY,How Will I Know - The Voice - A cappella Mix,https://p.scdn.co/mp3-preview/e2ac7612bf3fa7607e110d1d56a766352769181c?cid=7dcb3f1dc3c6403ca4a0f2c0fe2fee5e,Whitney Houston,0,6XpaIBNiVzIetEPCWDvAFP,0.592,0.228,-14.942,0.314,0.945,0.0,0.413,118.306,0.4455371592182249,0.5714768764068825
1124,1dW1kgruSVDh57IsBfuocK,"How Will I Know - John ""Jellybean"" Benitez Remix",https://p.scdn.co/mp3-preview/82f8285e0b6a67c86eeec62790a8e6f34f2bf1e1?cid=7dcb3f1dc3c6403ca4a0f2c0fe2fee5e,Whitney Houston,1,6XpaIBNiVzIetEPCWDvAFP,0.93,0.588,-10.582,0.0484,0.072,0.00039,0.729,119.069,0.6264575293580648,0.5751625462520168
1125,7FHmQOpMo25rPnZeUmCLEQ,"Greatest Love of All - Live at Radio City Music Hall, New York, NY - March 1990",https://p.scdn.co/mp3-preview/ed294f12e009330ee34caa3e3053616f91d56947?cid=7dcb3f1dc3c6403ca4a0f2c0fe2fee5e,Whitney Houston,0,6XpaIBNiVzIetEPCWDvAFP,0.311,0.606,-8.264,0.0702,0.63,0.0,0.265,112.029,0.7226440931158972,0.5411558415210271
1126,0t6DdFmFQhQYWhmfa5FJer,You Give Good Love,https://p.scdn.co/mp3-preview/6c90582dcb56daf0f5fd7e88c278a15ca9d4a5cd?cid=7dcb3f1dc3c6403ca4a0f2c0fe2fee5e,Whitney Houston,0,6XpaIBNiVzIetEPCWDvAFP,0.559,0.365,-13.654,0.0332,0.686,0.0,0.534,74.802,0.498983360305407,0.3613308987624265
1127,1ZEsUSRSOuessvFDC1Kpk1,Thinking About You,https://p.scdn.co/mp3-preview/b34c7fe8b4805d46e54c7d162f8ff19bd3d99867?cid=7dcb3f1dc3c6403ca4a0f2c0fe2fee5e,Whitney Houston,1,6XpaIBNiVzIetEPCWDvAFP,0.856,0.343,-16.479,0.0617,0.257,0.0,0.744,119.94,0.38175857919415757,0.5793699098629105
1128,57gkU8WvqF62FTRDIIHqjH,Someone For Me,https://p.scdn.co/mp3-preview/00d87d8d1d19c6e58386ba74db0aa2c327148652?cid=7dcb3f1dc3c6403ca4a0f2c0fe2fee5e,Whitney Houston,1,6XpaIBNiVzIetEPCWDvAFP,0.858,0.543,-15.417,0.0424,0.0757,0.00953,0.927,124.12,0.4258267977924397,0.5995613907969356
1129,1lx8ddGT5wCD6W2xmLeRKG,Saving All My Love for You,https://p.scdn.co/mp3-preview/5f703a612c943afb43a6f7f957c60bd4566a167c?cid=7dcb3f1dc3c6403ca4a0f2c0fe2fee5e,Whitney Houston,0,6XpaIBNiVzIetEPCWDvAFP,0.636,0.264,-14.567,0.0263,0.593,4.22e-05,0.264,99.304,0.4610979708701607,0.4796877566201973
1130,72NcOvvGdarZaOyKMNHZ1m,Nobody Loves Me Like You Do (with Jermaine Jackson),https://p.scdn.co/mp3-preview/96c4e81a5247d67630baec562094d92ba1da7892?cid=7dcb3f1dc3c6403ca4a0f2c0fe2fee5e,Whitney Houston,0,6XpaIBNiVzIetEPCWDvAFP,0.388,0.177,-17.819,0.0325,0.683,8.97e-06,0.106,124.444,0.32615461222457376,0.6011264720942141
1131,5tdKaKLnC4SgtDZ6RlWeal,How Will I Know,https://p.scdn.co/mp3-preview/0fa7832143bec6065e01d55ced4fdc1964059505?cid=7dcb3f1dc3c6403ca4a0f2c0fe2fee5e,Whitney Houston,1,6XpaIBNiVzIetEPCWDvAFP,0.832,0.544,-12.697,0.0442,0.201,0.000139,0.928,119.49,0.5386945516411471,0.5771961858389125
1132,0g8Q1Pmem92k7PzI3VLWKz,All at Once,https://p.scdn.co/mp3-preview/962cc9c57950095d6a80df38cd46b31a2622c845?cid=7dcb3f1dc3c6403ca4a0f2c0fe2fee5e,Whitney Houston,0,6XpaIBNiVzIetEPCWDvAFP,0.58,0.325,-16.16,0.0294,0.539,0.0,0.342,132.548,0.3949956429727376,0.640272826517501
1133,2rzea165xVSd8sIgBvKN8j,Take Good Care of My Heart (with Jermaine Jackson),https://p.scdn.co/mp3-preview/17a6bbc50d633c882c9d418d1c602e732d51efc7?cid=7dcb3f1dc3c6403ca4a0f2c0fe2fee5e,Whitney Houston,1,6XpaIBNiVzIetEPCWDvAFP,0.71,0.591,-14.566,0.04,0.212,2.05e-06,0.841,112.078,0.46113946636789915,0.5413925359147514
1134,6yJxCltgtmGxIgKOS6ndnu,Greatest Love of All,https://p.scdn.co/mp3-preview/8449ac5104cb5baec1822898bdb8ce2979c94b57?cid=7dcb3f1dc3c6403ca4a0f2c0fe2fee5e,Whitney Houston,0,6XpaIBNiVzIetEPCWDvAFP,0.502,0.305,-16.011,0.0339,0.484,3.55e-06,0.248,131.242,0.4011784721357734,0.6339641963500758
1135,00W1p1EeD140DHSrVjhhlR,Hold Me (with Teddy Pendergrass),https://p.scdn.co/mp3-preview/4567dc7a862486308c9d853abe07b972b2108497?cid=7dcb3f1dc3c6403ca4a0f2c0fe2fee5e,Whitney Houston,0,6XpaIBNiVzIetEPCWDvAFP,0.537,0.263,-17.92,0.0291,0.379,2.81e-06,0.21,116.094,0.32196356695298567,0.560791815204475
1136,6gtZqFjRz5ONnuRCvmqNUU,Don't Cry For Me - Extended Mix,https://p.scdn.co/mp3-preview/fab79943be3bbee0a0d19176947ae29f4154e317?cid=7dcb3f1dc3c6403ca4a0f2c0fe2fee5e,Whitney Houston,1,6XpaIBNiVzIetEPCWDvAFP,0.742,0.723,-5.829,0.0363,0.00388,0.00188,0.428,123.889,0.8236856301091333,0.59844554579795
1137,1uiXG9v6UF8rsdnGsd5LEJ,Don't Cry For Me,https://p.scdn.co/mp3-preview/9ca2ec1eb2bc8d3c3190b861ab31bd97e33b569a?cid=7dcb3f1dc3c6403ca4a0f2c0fe2fee5e,Whitney Houston,1,6XpaIBNiVzIetEPCWDvAFP,0.604,0.603,-8.487,0.0364,0.00811,0.000135,0.248,123.952,0.7133905971202126,0.5987498671613096
